2747	Shanes Park	NSW	-33.7033	150.783
2747	Werrington Downs	NSW	-33.7421	150.7278
2747	Claremont Meadows	NSW	-33.7759	150.7519
2747	Werrington	NSW	-33.7592	150.7527
2760	St Marys South	NSW	-33.7603	150.7918
2760	Colyton	NSW	-33.7828	150.7968
2760	Ropes Crossing	NSW	-33.7328	150.791
2760	St Marys	NSW	-33.7603	150.7918
2760	St Marys East	NSW	-33.7603	150.7918
2760	Oxley Park	NSW	-33.7707	150.795
2760	North St Marys	NSW	-33.7549	150.7844
2761	Plumpton	NSW	-33.7518	150.8369
2761	Oakhurst	NSW	-33.7388	150.8384
2761	Colebee	NSW	-33.7277	150.8474
2761	Hassall Grove	NSW	-33.7335	150.8354
2761	Glendenning Dc	NSW	-33.7393	150.8453
2761	Dean Park	NSW	-33.7354	150.8596
2761	Glendenning	NSW	-33.7483	150.8541
2762	Tallawong	NSW	-33.7167	150.8667
2762	Schofields	NSW	-33.7167	150.8667
2763	Acacia Gardens	NSW	-33.7316	150.9164
2763	Quakers Hill	NSW	-33.7333	150.8833
2763	Nirimba Fields	NSW	-33.7325	150.8998
2766	Eastern Creek	NSW	-33.8063	150.8612
2766	Rooty Hill	NSW	-33.7667	150.8333
2767	Doonside	NSW	-33.7667	150.8667
2767	Woodcroft	NSW	-33.7564	150.8807
2767	Bungarribee	NSW	-33.777	150.868
2768	Glenwood	NSW	-33.7333	150.9328
2768	Stanhope Gardens	NSW	-33.7221	150.926
2768	Parklea	NSW	-33.7244	150.9182
2769	The Ponds	NSW	-33.7023	150.9109
2770	Bidwill	NSW	-33.7301	150.8222
2770	Willmot	NSW	-33.7253	150.7926
2770	Whalan	NSW	-33.757	150.804
2770	Minchinbury	NSW	-33.7872	150.8296
2770	Shalvey	NSW	-33.7269	150.8053
2770	Blackett	NSW	-33.7379	150.8181
2770	Hebersham	NSW	-33.7458	150.8239
2770	Emerton	NSW	-33.7441	150.8064
2770	Dharruk	NSW	-33.7481	150.8156
2770	Mount Druitt	NSW	-33.7667	150.8167
2770	Mount Druitt Village	NSW	-33.746	150.8106
2770	Tregear	NSW	-33.7456	150.7929
2770	Lethbridge Park	NSW	-33.7372	150.8004
2721	Bland	NSW	-33.9833	147.6833
2721	Quandialla	NSW	-34.0124	147.7876
2791	Carcoar	NSW	-33.6	149.1333
2791	Errowanbang	NSW	-33.5482	149.0437
2773	Glenbrook	NSW	-33.7667	150.6167
2773	Lapstone	NSW	-33.7742	150.6357
2774	Mount Riverview	NSW	-33.7307	150.6353
2774	Warrimoo	NSW	-33.7167	150.6
2774	Blaxland East	NSW	-33.7325	150.6118
2774	Blaxland	NSW	-33.75	150.6
2776	Faulconbridge	NSW	-33.7	150.5333
2777	Yellow Rock	NSW	-33.6985	150.6346
2777	Sun Valley	NSW	-33.7088	150.5937
2777	Winmalee	NSW	-33.6785	150.6121
2777	Hawkesbury Heights	NSW	-33.6657	150.6426
2777	Springwood	NSW	-33.7	150.55
2777	Valley Heights	NSW	-33.7	150.5833
2778	Woodford	NSW	-33.7333	150.4833
2778	Linden	NSW	-33.7167	150.5
2779	Hazelbrook	NSW	-33.7245	150.4584
2780	Yosemite	NSW	-33.7037	150.3065
2780	Katoomba Dc	NSW	-33.7037	150.3065
2780	Leura	NSW	-33.7167	150.3333
2780	Medlow Bath	NSW	-33.6746	150.2788
